629,93,225994
928,69,315779
784,31,113642
513,2,238719
778,61,157704
1,62,481443
58,81,355784
544,84,402433
128,70,103678
797,52,450877
1000,57,155301
993,78,15906
898,5,373851
273,2,444067
211,29,374928
261,17,375347
695,34,342499
898,21,7538
930,76,417346
515,98,196260
17,56,165148
161,13,321696
539,31,252845
186,44,468958
755,55,133769
64,28,168809
60,40,85266
473,43,488693
687,48,156258
624,9,477767
656,3,142241
838,9,473752
984,32,354640
375,46,43461
130,29,92533
511,21,330208
707,41,295954
867,26,320149
426,85,79289
987,81,32603
307,87,336262
165,78,395024
128,46,385980
525,61,128911
128,19,105725
348,28,41363
961,44,232234
651,55,381000
901,67,101214
14,48,409955
292,19,174400
658,23,21000
251,94,419992
774,3,369979
626,70,155580
102,49,120796
192,45,114898
756,6,432268
110,2,165971
306,86,119364
628,99,154275
102,64,333195
33,79,33110
858,8,440864
855,17,42526
472,29,223314
321,74,330830
112,58,264986
58,93,34231
539,48,488667
45,14,429278
688,1,393650
815,6,489337
494,16,204795
913,37,149681
971,70,275541
593,63,358232
542,19,189882
776,39,51788
613,21,127004
249,59,265973
404,92,215750
124,21,354006
29,79,194001
533,17,251556
818,64,320788
589,45,475040
901,89,138375
583,48,117513
35,9,258365
442,79,191444
678,67,40030
429,91,401016
324,96,63958
97,49,422277
73,48,31795
492,71,486052
468,41,249368
607,90,160414
565,40,58590
83,44,320332
267,54,132425
164,92,489029
898,68,258098
902,50,267687
35,89,268631
605,56,269897
583,29,471334
543,61,90349
104,99,35053
903,40,408483
396,42,374705
989,32,44354
319,79,310570
676,8,288044
877,92,233597
113,52,110432
542,21,313961
678,83,294503
835,89,288632
179,90,343603
151,60,35543
307,97,487977
841,10,266230
341,51,352663
539,31,307099
101,38,393020
735,55,7890
146,21,395592
614,9,12859
237,3,404780
121,90,223762
30,18,113234
300,68,385671
35,46,336229
867,7,387294
818,46,370508
39,25,477768
454,29,78511
610,64,234620
229,39,249872
284,94,213919
595,72,385599
250,40,393832
370,14,135551
8,34,88447
197,3,302805
453,87,155326
240,22,447212
197,98,489337
143,8,188862
152,74,338500
228,96,747
354,86,152244
954,80,387450
44,42,316296
614,2,459808
997,92,208047
292,70,23027
94,52,136084
67,90,470341
159,57,399435
462,37,395810
29,35,278835
150,40,360733
889,15,393836
907,98,48567
845,44,50967
814,18,5377
754,47,226238
711,79,399018
302,99,78145
900,20,292985
332,28,369114
99,60,60822
425,43,448526
643,28,244350
721,81,435025
938,33,227375
6,89,471929
166,52,220874
33,21,489550
234,45,235806
103,69,54916
982,91,285346
894,10,2497
632,53,216153
537,87,205766
496,71,178632
948,6,403847
922,70,384396
399,66,183313
505,5,415084
353,10,305922
532,18,459793
540,100,239347
693,36,21808
284,20,296756
29,76,200936
82,3,10462
138,92,368696
431,80,399687
625,31,66094
908,59,17444
807,32,173074
499,27,143273
668,29,9048
171,74,305722
58,99,75534
709,46,247133
149,21,388044
787,22,204535
139,69,379214
299,15,454440
200,20,15818
938,99,199225
689,99,404978
21,59,471951
594,42,300379
571,69,447382
239,81,456934
642,96,39927
241,64,63200
900,21,413716
709,89,431810
447,93,120761
696,71,425817
903,8,120835
909,29,44254
734,9,234273
653,4,373820
827,9,32715
41,91,170839
320,49,392147
446,12,400439
680,70,68056
199,97,340730
33,16,173439
549,4,307963
739,59,229559
864,53,328299
222,54,410416
80,94,116694
45,12,363092
410,96,378415
246,5,26639
293,56,103791
906,88,41156
601,46,64429
984,56,457431
87,71,469211
394,15,62272
92,58,253690
329,89,250536
498,76,131539
847,41,97023
929,69,225304
690,31,232393
206,20,122967
369,86,436043
48,46,381459
490,6,346224
28,6,147702
331,88,381866
774,42,110999
671,81,94853
424,46,236729
867,57,245519
326,42,252137
186,19,102246
994,10,40846
378,22,484179
311,14,210224
508,29,318905
980,76,236819
31,84,465931
229,58,171863
124,15,340398
762,80,80209
258,62,342055
967,57,460098
35,27,347379
363,65,54532
257,49,60384
306,28,19492
260,8,181103
944,32,169895
490,54,491785
416,68,494759
333,50,34850
310,91,374738
188,58,206097
359,11,489606
802,36,275243
403,7,97475
844,64,327644
586,69,391167
733,98,393453
809,57,398461
719,44,68164
439,92,357886
207,61,69533
253,72,279795
339,89,339311
651,8,420503
819,97,361043
100,92,80302
995,62,31386
845,81,210150
182,72,43939
857,16,22759
244,47,371652
37,57,302359
422,97,33030
670,50,377042
410,95,457255
130,14,204932
684,80,468672
828,56,255956
80,82,370527
420,13,447757
625,74,413779
258,8,15806
609,49,440946
93,48,322080
919,25,161170
30,34,300827
616,63,134191
726,98,218923
758,27,184773
852,71,217514
486,56,48736
787,71,114159
346,68,215138
575,14,108089
871,85,59096
131,60,166715
405,83,428065
690,67,470637
186,73,69404
510,90,446664
671,99,271512
828,89,9130
114,66,394087
61,70,290407
397,91,400033
260,49,271416
103,80,274013
814,41,266192
851,29,258672
401,74,467411
866,51,494594
191,27,286285
816,27,266005
302,97,366872
882,85,161716
501,84,329474
92,97,143843
157,10,338242
896,9,65645
446,53,293459
995,92,354459
802,13,20180
418,19,202770
620,4,468753
853,65,181697
211,63,100621
224,34,404878
4,94,148057
515,11,411209
1000,26,242501
854,40,98318
472,10,337587
840,22,168546
924,25,117011
118,45,176295
289,23,129027
208,34,345212
383,90,63946
586,28,23401
609,36,156659
11,80,188146
912,10,384743
99,86,133716
978,37,212334
157,36,477176
690,82,262612
258,90,378357
831,44,465175
571,77,363101
36,61,287408
935,27,386149
995,59,319563
693,19,296543
909,8,132749
765,58,48601
188,17,380645
979,76,109047
410,43,335079
648,62,149182
518,35,69311
399,7,201709
279,94,219389
251,88,133666
983,65,333510
941,65,372084
397,47,424089
505,9,479622
971,39,20207
106,51,257009
287,95,80922
110,63,218161
764,23,326926
414,58,396934
611,90,85640
27,13,49239
31,66,427894
897,26,441322
673,90,29317
987,89,111995
334,51,185366
605,90,461578
915,12,226013
984,43,365430
623,41,2016
104,32,399466
423,80,384307
777,97,98970
742,34,300428
972,27,137028
422,79,391946
393,93,53355
924,9,132468
308,96,188008
778,97,230387
624,44,190985
291,80,387820
222,55,27555
496,82,13644
527,82,76592
358,43,165938
341,67,26661
224,91,151431
923,12,376627
529,26,233173
310,87,30465
749,38,144996
902,55,8097
601,41,140543
287,20,49680
500,43,490482
318,7,372578
260,31,437842
445,62,81907
46,87,231746
290,81,267630
581,24,40016
476,57,57259
595,56,106736
704,61,369416
532,80,181487
84,42,405479
498,95,348911
710,53,381536
471,41,42312
491,2,261343
746,58,104581
225,31,285812
647,82,453906
933,15,269209
471,54,454977
432,91,225756
698,62,271004
164,6,42610
443,3,104557
276,98,17130
155,72,325994
950,94,222987
576,79,143294
974,39,274431
938,86,49476
576,45,187896
423,68,480783
502,69,181233
858,10,181582
