624,45,238266
322,10,57839
276,16,183260
460,16,424225
955,86,144127
436,30,437665
577,10,62686
637,17,250641
774,31,354528
862,20,434942
841,91,303395
891,85,142021
942,73,150992
321,14,314048
560,62,137469
638,43,309360
205,38,337733
550,41,208958
363,85,398470
561,38,193442
703,34,398774
801,76,179973
525,26,123861
106,85,185702
466,2,193593
343,87,371310
456,14,116474
988,20,222536
915,66,139919
959,91,59274
210,81,152069
686,50,94182
360,83,287122
448,96,432098
982,19,321972
944,1,257866
503,92,297299
126,59,209016
605,28,56035
273,69,331264
936,65,334070
322,31,235508
55,66,70422
447,73,107371
642,58,438531
884,6,110933
947,98,381998
10,99,266793
495,59,409488
673,78,161522
38,47,440709
767,56,366931
759,38,187968
66,83,286837
725,43,169657
293,22,159411
589,98,342591
456,52,117361
545,76,299187
424,95,201527
530,27,235251
753,64,79785
677,43,381283
765,44,147991
18,44,321893
880,91,142618
439,96,132212
187,58,370929
880,50,116483
277,50,276336
790,100,69182
323,97,453352
833,80,290072
401,56,207549
832,73,230728
75,40,204012
984,51,433056
221,67,80869
305,43,208231
109,37,369700
334,16,145680
726,36,414783
89,96,85137
358,59,221009
270,5,229400
417,64,141267
708,25,266768
519,47,80033
72,87,348283
812,44,394186
823,83,200705
556,60,318112
412,9,422083
946,17,330079
738,26,425429
197,32,51007
849,53,103048
867,18,311422
896,74,282151
438,13,372598
336,83,370708
141,27,349664
383,49,165160
38,25,427800
715,98,386426
347,21,262817
423,35,242212
23,10,444549
218,77,96746
583,19,337319
882,22,82626
186,82,428975
970,33,113625
960,40,73644
766,57,403351
582,72,171709
484,62,81826
105,44,260148
723,98,74805
35,84,161887
166,92,374560
662,88,306689
539,57,85775
634,42,181473
810,35,259168
789,76,116771
643,57,347544
231,39,420976
103,35,197899
660,4,446837
605,75,229690
948,90,275480
121,18,215303
966,16,139039
633,1,407005
668,78,65504
832,46,383598
412,50,313061
77,78,369622
543,9,438166
594,60,198628
219,90,186898
929,59,68219
490,58,255512
654,36,73789
625,14,260127
319,56,449825
690,20,231636
653,32,110848
380,47,353519
20,86,60226
92,60,215868
120,39,181888
255,9,170044
944,25,219143
908,65,207642
975,31,112111
531,64,360170
644,58,210663
118,91,261942
30,15,366916
509,73,57191
814,27,239574
967,14,92180
486,80,419297
4,41,161349
790,81,50905
463,82,387629
435,48,445480
845,69,270033
45,27,70856
885,62,197470
360,26,297456
380,3,146492
695,81,228045
272,91,63632
636,50,190063
970,84,79136
998,17,85882
932,27,413398
26,41,278645
493,100,131420
849,14,286066
939,98,52870
184,53,337583
841,32,299427
287,12,58709
629,54,409226
156,22,346514
423,8,366893
989,57,77819
108,12,191650
879,18,370564
664,51,264505
775,53,173126
744,11,238731
679,93,138019
503,28,126631
104,13,370165
674,62,398224
773,30,332538
897,2,448908
576,7,417509
297,93,138493
769,99,355411
315,84,329565
431,13,221715
781,6,67652
166,99,222914
246,75,249270
52,65,383116
558,19,326177
852,13,143974
692,27,110737
460,7,411937
825,25,290637
608,59,198689
670,82,203164
818,42,272644
46,34,395407
605,33,117708
714,32,250402
929,77,415472
450,27,424419
902,70,372735
374,61,173684
736,79,295094
530,5,324316
952,81,140497
714,1,148349
825,24,217549
549,42,311607
97,16,208663
816,75,358012
920,43,60633
31,28,273840
69,4,334670
275,57,446156
388,78,112263
268,27,78469
493,9,336233
703,12,278856
733,25,396004
818,22,386006
383,75,72435
227,52,404934
104,91,97449
2,65,336640
643,81,332519
992,85,196430
788,40,318847
409,30,178793
569,90,194720
654,61,124161
714,43,76386
394,61,367719
347,94,133895
890,31,99902
949,30,63376
576,22,361540
553,72,388911
887,85,339967
204,37,59516
339,47,342098
655,32,237747
853,13,312522
328,60,71822
336,92,212696
511,68,197412
509,48,206304
813,2,366149
983,80,310400
869,4,290487
590,20,79644
290,22,389292
961,59,202067
868,50,429633
350,2,320626
30,90,212485
718,42,405198
539,46,96117
57,64,190977
447,32,58641
969,67,175414
301,16,136306
494,21,101631
593,81,333867
191,39,235870
465,17,221360
461,83,358334
662,30,146145
130,86,363012
734,88,442014
272,6,411522
490,79,362525
295,3,300590
700,2,180256
259,40,224188
50,83,312399
463,9,371090
344,13,309242
267,82,126895
959,10,239560
175,90,170917
542,10,249567
158,23,370233
973,82,224303
238,56,190390
557,64,370899
310,100,374699
488,30,416657
225,83,307205
544,78,56798
116,45,98555
44,42,160196
975,70,397878
49,37,308068
484,35,296277
817,16,444102
90,87,243190
506,63,395596
338,44,53883
127,6,404721
442,22,341339
744,56,261987
119,88,73054
933,73,382762
665,35,401404
479,51,200081
283,82,408184
335,37,240263
661,5,358207
819,67,228913
800,84,321393
74,28,198954
94,82,277764
764,52,377365
657,47,255528
31,29,165784
899,37,363583
701,42,261835
357,73,277192
729,35,369576
772,11,256981
910,1,378452
417,53,234340
829,96,81413
677,65,51943
63,79,268761
872,30,418138
636,73,66702
343,29,200574
720,57,417071
771,38,308572
592,80,297005
764,56,309126
833,100,214431
678,57,244875
783,44,183264
701,66,52010
244,5,57690
175,63,372838
433,47,120162
180,4,186653
186,52,322029
357,78,96413
409,79,307367
991,81,441834
783,55,434346
336,17,50701
716,88,75058
193,29,330829
548,8,64620
740,44,141569
1,30,134276
609,53,65420
887,41,418124
212,14,106658
53,19,87037
325,75,360489
