104,28,114263
70,21,368097
875,56,66085
655,37,309814
949,1,413468
565,14,57836
353,84,355754
172,24,492301
576,91,323458
8,87,76458
524,81,182272
339,4,493751
719,28,7855
996,9,88780
755,86,84126
450,42,99882
1000,75,389743
141,49,470427
552,98,460174
59,18,13504
435,78,139126
570,18,385099
61,23,363066
492,86,492260
928,15,257901
426,23,470169
572,24,402809
335,21,110917
774,47,320029
368,16,166654
11,73,294697
942,65,128378
159,69,316418
70,45,155716
447,99,19179
935,83,11691
660,58,133373
722,3,435925
591,40,109875
697,9,59367
744,24,151994
530,79,19673
291,90,73364
879,98,163670
270,59,477520
214,5,241518
40,53,420887
898,74,192056
985,88,293235
513,12,219915
468,88,340836
437,85,493146
30,20,328098
677,72,414656
847,64,477760
943,44,36276
432,97,466958
976,57,330492
590,8,355750
129,88,155761
614,41,474489
192,80,330887
749,53,410152
474,23,448548
886,9,345492
126,52,88927
520,92,158245
723,76,276595
950,42,281539
92,29,151980
736,23,480055
386,44,393798
398,11,293972
420,61,143509
372,5,45341
240,44,213684
213,72,429648
957,44,78626
45,3,334497
825,64,183642
268,11,124842
565,70,309603
510,40,321844
949,11,298105
828,2,174682
621,76,101337
164,46,251038
184,64,230893
47,45,343356
519,93,316947
546,11,54849
369,21,90287
472,29,88059
166,99,249547
833,30,390476
108,51,302266
537,72,403880
487,68,58748
344,59,312028
270,42,123699
69,77,313061
923,16,342515
38,60,49541
491,56,265669
787,78,453586
928,57,338985
17,52,425144
672,70,161164
797,92,315731
474,50,238419
19,63,400995
479,36,339307
99,70,86959
548,49,132313
928,79,231941
844,23,440346
81,46,130367
652,53,83458
264,93,258942
465,72,344383
23,86,89488
305,56,320551
691,57,325246
305,45,428261
596,38,110429
539,99,62755
511,29,313511
94,72,452397
360,84,195775
404,16,454398
169,26,309274
826,6,66770
268,88,181234
466,89,151252
748,74,390772
261,67,437845
161,48,335031
305,93,497121
475,54,45122
425,99,21677
273,45,89062
16,49,362817
214,56,200029
110,14,425521
727,90,381978
712,73,77261
972,30,398070
373,44,437237
37,80,148449
20,29,2940
396,30,81115
36,93,143215
608,43,405944
584,71,232324
274,71,497487
188,85,188855
236,91,494892
561,3,408824
34,74,257102
683,13,167213
606,68,421769
127,23,170498
244,18,476923
641,91,121375
795,1,337549
971,74,216508
115,91,86998
946,4,178599
771,49,140701
799,93,10737
996,37,228614
750,57,308992
891,55,201134
832,65,93741
878,9,307638
969,24,208754
403,95,215897
306,69,35466
892,18,150777
786,100,304349
948,28,182222
975,28,498098
810,83,293601
147,53,390255
55,43,525
606,63,441484
546,79,400317
267,67,384035
643,15,198347
483,38,431479
651,90,299092
125,98,209579
525,51,287859
906,14,94465
821,59,145523
964,24,303084
902,39,237102
688,95,180202
389,35,212456
796,92,250795
866,4,72988
662,83,265447
831,26,306166
896,68,42280
900,48,107043
172,25,69507
261,46,303469
306,90,451871
378,11,289305
582,60,396147
938,69,315204
332,16,57251
63,14,184978
767,77,214457
757,76,476043
48,75,353774
611,9,72018
622,57,340851
756,5,360677
793,14,32972
67,33,170483
555,28,270837
614,4,19127
669,53,345965
367,56,494635
990,12,117317
149,75,140214
46,30,129268
838,29,331386
867,78,182453
820,33,346794
61,55,420903
696,38,334285
143,88,155874
229,46,106522
113,58,233507
551,49,258279
287,52,430234
615,92,265366
370,39,423144
900,63,306399
787,72,53926
360,7,221895
263,17,209708
632,64,110013
646,100,288531
486,34,208089
990,85,298441
528,67,324618
881,78,319643
155,75,207314
14,53,147633
757,72,364594
25,98,67015
171,39,491445
565,1,342842
382,10,248095
630,44,130074
477,91,289741
137,33,113692
852,96,75495
758,47,363379
659,8,69657
991,18,455394
512,76,130590
492,32,71236
441,22,454823
652,51,400043
93,82,109941
426,71,319642
188,72,271171
411,94,387241
219,75,469571
174,30,394416
408,57,197794
827,28,279091
905,3,408818
861,22,362240
247,83,65778
221,8,488923
55,42,462521
632,52,268878
992,13,267168
182,7,245387
964,56,235777
146,73,458332
573,20,299296
64,69,464876
819,37,248829
75,34,23755
57,32,422847
487,58,271927
196,63,419121
611,27,364901
155,86,455283
836,8,120737
563,44,162492
959,41,400749
716,79,183417
762,73,59258
777,72,113518
840,8,376049
231,11,398728
681,80,110632
587,73,483016
991,59,312240
332,44,71645
275,74,280970
132,55,38291
664,67,77504
290,47,126956
992,69,193491
442,59,189922
128,2,79576
518,45,368985
546,3,341802
938,9,235524
165,79,90310
69,73,18723
416,81,478538
929,62,201033
576,8,187577
138,22,368278
346,30,121342
119,57,319161
676,44,327136
558,92,86922
846,47,179797
99,66,134187
794,39,39036
305,41,117445
693,49,223118
853,45,222306
778,88,241375
994,34,227682
427,24,356182
253,82,50929
488,84,196616
382,94,170391
857,79,230912
564,46,446320
303,62,72640
865,51,469464
554,94,175012
940,43,207411
616,54,140955
982,95,341509
357,65,452449
928,58,317127
334,40,99463
911,22,225765
870,62,150296
963,10,307100
383,90,14361
969,87,452975
963,75,175704
871,2,227107
203,22,390202
118,51,38815
271,62,399044
371,68,248069
248,52,371711
457,35,85651
695,4,408993
570,26,389598
490,36,55738
726,66,334076
902,49,392163
466,26,372099
917,29,436761
807,30,322776
822,70,144487
449,2,91605
30,30,487765
223,21,174751
155,6,199955
798,19,219184
347,34,344033
635,89,13484
864,18,94697
185,27,433882
903,80,127713
347,94,1871
677,38,243018
169,7,271224
746,5,391523
802,52,7486
590,17,450582
703,23,96252
441,87,196020
86,88,388803
362,78,46750
628,74,208331
570,4,293397
422,85,414977
19,62,134254
179,39,70491
227,76,457453
678,33,297553
353,81,483242
477,31,154324
526,20,425496
859,79,357544
422,70,37263
38,45,422034
93,97,466602
613,81,317055
47,31,34789
267,12,427633
572,65,81632
726,51,210052
317,87,280511
958,40,40884
120,26,315177
627,11,421280
86,33,24973
798,76,295798
914,78,213685
886,41,355148
475,82,463346
863,46,378090
642,63,382906
710,28,218336
367,19,383979
121,9,217366
9,21,193312
452,16,435971
914,48,410865
929,9,214673
239,34,92046
100,58,195959
33,45,395890
536,21,98196
566,82,53840
787,65,103440
905,5,423007
582,3,394505
743,89,149270
285,56,476023
478,94,442381
596,46,38755
539,74,241166
506,7,261757
966,97,29064
498,24,87823
238,2,303775
3,1,67242
348,72,259029
99,44,85017
138,35,368263
470,80,328311
868,94,229566
602,95,29517
54,76,94582
242,95,103453
537,10,180804
98,99,477569
817,27,460672
794,52,475574
630,88,257999
71,63,277241
774,35,96030
242,68,107135
189,66,394773
893,22,406108
286,40,209209
841,14,385605
522,100,320892
330,99,460509
230,29,174083
489,72,231300
700,20,192804
35,48,251339
500,84,215458
224,81,495543
62,74,352321
54,3,29794
504,34,233625
723,87,13995
713,80,213457
324,35,339473
667,100,248078
806,94,253916
21,78,263008
171,95,224
928,50,467563
931,15,121999
122,77,200091
812,69,194935
244,48,488298
700,20,362531
418,7,189424
855,23,211490
84,3,111326
353,86,108926
74,68,246362
798,59,284057
937,18,284423
271,49,36386
522,80,244684
532,60,75143
804,43,182963
476,53,158927
961,34,48924
835,41,271382
704,22,393723
130,98,241956
854,41,269453
878,2,318291
170,45,244847
38,94,339384
429,83,152924
722,74,265161
752,98,242347
142,8,458906
182,60,81042
818,71,243505
