210,16,120788
281,45,393225
74,78,321885
88,35,244384
652,44,349904
178,12,395398
451,94,136510
233,54,203259
720,84,224148
622,30,386236
905,13,189462
479,81,345944
351,8,176473
37,20,370778
256,40,182172
196,57,302044
872,66,278720
362,51,227982
961,87,194306
518,90,380574
499,44,378625
555,86,206778
623,24,102683
847,10,289683
841,9,312406
85,34,288286
481,29,285188
349,17,350786
396,61,192949
439,99,228339
916,37,283808
455,31,369468
53,84,168864
621,29,280296
951,92,264427
365,44,396092
592,95,259140
648,70,179318
748,94,133390
541,66,352577
184,91,263384
54,12,318722
111,53,241418
212,79,339481
889,5,352353
387,39,280722
983,37,348996
873,84,111602
160,50,222308
714,82,163956
949,18,179108
784,52,140943
338,75,139083
115,67,172472
733,31,347918
471,77,336432
156,10,243612
185,65,280305
702,14,347515
226,21,351003
239,16,235406
537,43,273996
362,67,232467
605,67,266610
599,41,341025
298,13,173050
860,96,265504
932,67,145425
143,63,241676
611,80,121281
484,63,336439
795,95,261327
164,43,192855
135,99,353739
161,40,363722
547,96,197564
850,74,103123
544,16,332173
961,58,166889
809,33,136483
777,36,200222
28,24,374897
593,52,321655
965,41,108367
413,36,261022
793,12,338726
907,18,369416
667,74,222926
614,68,126468
559,14,190609
394,59,125870
331,57,371668
130,57,292109
65,59,352500
685,35,158168
639,36,308211
100,12,155398
561,20,307701
52,15,221185
40,27,106538
554,73,269166
317,67,306321
908,25,188195
245,65,392486
911,64,135392
115,16,122795
306,99,150085
735,57,231996
484,43,307496
756,76,307814
440,28,287799
253,30,234960
974,47,335291
554,3,189959
144,13,215662
311,79,292296
972,51,111389
839,47,185871
394,11,214418
684,24,109789
463,9,386158
458,6,255412
805,88,121024
914,50,119875
319,9,334713
273,70,246537
133,65,108156
807,66,352543
805,21,339518
661,76,315757
776,75,329888
937,51,288880
75,50,313266
16,56,214771
271,6,340606
141,2,301973
675,81,213825
245,88,164456
796,54,101282
25,88,149870
41,34,332422
274,44,292682
670,74,154263
457,99,265304
999,11,145640
541,43,147709
853,28,361900
72,94,399824
268,46,266546
503,97,101296
445,36,232519
773,52,157646
954,58,238454
132,65,106220
186,25,229043
224,24,209780
56,96,334873
413,2,343496
957,82,129672
359,81,257878
964,94,109158
849,6,131077
282,100,185325
874,62,399545
957,18,345628
958,72,234019
822,30,236209
734,29,150414
705,17,248633
774,41,110229
880,30,113377
668,13,262990
770,73,149553
347,46,371814
901,19,115876
669,65,388140
104,50,358807
241,69,182007
969,20,354083
499,8,138048
548,45,395792
36,86,170039
309,16,168611
182,84,224769
336,39,108539
830,17,281599
786,97,345995
512,6,348477
591,44,264243
733,80,123707
408,12,269958
544,5,184842
826,56,191854
373,35,292229
820,16,288270
102,86,145630
448,4,337908
394,41,146750
811,22,224600
273,72,400787
252,99,362645
953,98,196328
809,54,384789
913,57,278451
923,86,335251
226,6,327894
383,89,219882
140,54,159387
538,90,190563
902,7,226712
742,15,390630
840,49,121121
64,73,168431
