483,16,341838
842,11,181235
83,80,197317
873,44,170477
30,34,394092
373,85,179735
356,99,112961
768,85,162420
26,18,372397
860,86,156256
389,17,222931
906,92,392377
878,97,189094
946,72,166472
969,47,379051
378,88,343713
380,83,357539
790,44,272242
524,11,113055
36,67,158530
217,19,319504
565,1,131699
625,88,167843
1000,43,265452
468,33,164897
963,86,172438
479,66,184101
156,1,178174
99,85,316082
688,36,126213
437,89,382336
654,45,384804
468,17,382975
962,36,352886
489,10,304880
412,50,392561
823,4,204298
22,64,224367
768,40,347157
610,12,164800
804,5,361137
619,45,202406
45,97,348918
197,97,125728
941,11,353569
523,98,373303
233,57,371651
386,90,335878
154,96,169613
16,88,264153
884,5,345218
157,48,346050
253,66,120324
399,75,242182
693,82,392947
753,47,332799
442,12,147195
485,66,275606
995,38,327498
186,34,198525
811,54,109558
106,60,277572
264,80,126732
730,77,254652
844,99,147382
607,3,223954
615,24,183418
428,13,170947
915,85,214819
352,39,346518
306,43,122639
586,100,111009
786,31,292233
216,52,195330
234,17,106887
278,65,133896
115,92,372059
93,25,188853
435,86,105777
842,59,274228
945,5,218517
392,86,224041
589,96,145757
381,98,396125
212,37,107324
537,57,171049
513,50,333664
265,23,122532
245,42,133100
469,7,141796
668,63,352591
630,43,347635
259,3,195225
141,98,230825
654,3,239292
877,88,301552
862,90,360638
27,39,331556
711,47,332355
172,57,118141
554,1,397386
612,34,329458
221,33,391141
946,72,161240
223,21,288187
899,33,370606
205,3,297805
399,22,124763
649,65,216295
907,80,301011
826,58,231626
993,18,318956
2,33,325211
168,65,387483
888,8,315638
957,43,318178
344,56,252235
232,73,304649
334,19,338650
786,97,397925
127,48,245112
164,34,308128
749,66,155725
740,53,333386
691,57,243273
45,75,372320
858,81,164053
345,3,384157
772,12,240625
471,67,308192
26,5,346497
893,9,243564
991,78,120649
53,76,257993
761,35,295159
940,54,174146
363,100,169959
920,13,360733
208,79,214936
810,91,107753
793,55,159547
213,87,191505
656,99,193232
91,94,328716
576,6,310655
593,49,386978
32,67,148128
136,7,121632
899,47,225248
732,47,124708
406,12,153480
566,94,113009
338,55,304194
822,73,105559
487,71,236326
765,88,165201
360,39,225433
67,18,183784
125,40,249669
385,46,361120
823,93,211383
189,13,389440
811,21,122190
842,91,255099
476,41,260959
925,88,216933
177,75,183350
818,70,309922
457,92,361590
527,18,401288
493,70,357708
761,98,393829
798,87,173547
263,71,246682
174,33,339252
384,11,162160
917,50,297352
917,63,156563
271,97,142651
167,15,117450
127,37,299633
288,4,319116
979,54,126810
854,37,332599
128,89,131304
691,49,372747
132,4,189200
955,74,154044
513,76,113435
457,50,353107
706,5,241716
246,43,392634
266,56,395413
432,1,207797
316,22,158859
268,31,162171
258,14,186966
477,96,291086
719,77,102828
829,47,125679
756,23,382500
971,71,124769
311,2,320925
502,68,389335
913,86,230024
306,57,249812
630,85,113721
125,94,281022
274,88,106260
390,32,233356
854,24,195553
301,93,315055
277,50,145580
149,69,369600
303,71,305756
901,53,312267
747,74,150485
22,86,139111
935,91,212231
560,35,309337
402,93,180550
465,96,362015
851,1,187311
178,18,337351
350,26,312135
449,58,300381
791,31,352851
422,53,275741
589,23,171942
960,25,263719
637,66,100710
225,8,384692
508,18,355191
502,98,369836
911,99,302473
283,27,103692
388,76,300710
592,70,285701
275,81,166835
561,68,242414
898,47,161422
264,81,249856
32,72,203180
788,64,120791
600,12,337901
567,68,360969
628,89,134353
957,66,212207
446,35,182696
66,9,243309
145,55,201767
829,97,338965
276,14,398508
342,82,295318
808,53,133568
431,97,355467
326,29,385590
491,7,299692
485,75,298970
554,81,303694
717,93,187616
624,100,219641
181,67,224111
254,80,342532
965,2,100622
370,24,165905
543,86,198697
354,98,149405
474,84,357334
371,35,137619
358,46,244169
944,58,206531
39,50,283796
786,36,140102
55,67,363417
877,55,147161
346,46,245247
789,25,378030
203,30,262796
272,2,192611
473,97,350438
71,44,317839
11,22,355691
14,84,252349
386,64,135961
336,32,237822
830,87,127603
256,5,305632
443,89,135200
806,73,139766
649,78,195102
913,41,255451
894,48,205720
719,45,243659
601,6,218606
167,86,159394
376,99,344375
825,73,351635
457,89,207483
966,7,234356
420,33,371628
893,77,191913
130,4,392839
523,90,333564
946,24,294345
208,21,139670
173,34,271070
818,90,102047
765,78,140887
68,65,204053
280,22,135122
95,85,112133
80,86,173131
288,15,296739
786,16,268811
364,21,360453
981,69,269259
699,72,274338
165,26,216532
902,66,348042
953,32,286543
647,82,357722
533,64,239133
749,57,140437
368,14,197984
494,87,119043
147,6,131312
213,52,297009
991,36,304329
117,72,257984
903,32,225177
367,79,367969
476,50,315322
409,21,231851
840,80,358421
548,87,180627
870,93,315568
779,61,182599
635,97,124026
862,95,296414
107,34,298092
652,14,225384
108,88,401526
677,40,130966
515,26,376357
967,48,114047
717,64,139011
129,34,371161
311,53,167052
680,27,188131
63,95,145930
619,6,341348
103,83,359041
262,59,284519
386,60,327409
313,56,269615
390,16,136138
