108,40,266628
787,29,254440
478,79,195662
370,53,221983
11,63,276476
778,78,280079
133,96,263803
952,100,275271
447,28,227513
462,32,213728
192,18,266323
579,73,212200
944,26,224861
609,12,247748
568,22,205540
465,57,199046
423,31,205736
501,83,218068
814,92,197352
588,9,252473
696,49,269472
439,4,238839
624,68,191996
193,6,217138
963,71,266861
238,80,214121
333,2,196548
291,93,245037
318,18,273532
727,14,233611
415,100,234603
156,40,247465
242,96,227074
253,50,227692
987,78,234280
832,82,231006
110,42,257061
178,31,219793
304,9,226825
624,79,275139
687,77,274390
379,44,220375
263,74,282408
606,58,247011
625,55,253517
749,69,240363
903,11,278652
115,67,209115
972,12,251872
698,35,232911
901,67,266501
257,26,277420
662,18,262015
649,65,250196
77,47,286534
400,74,216691
24,24,278844
542,25,241826
889,62,209191
681,19,206549
273,15,199536
333,81,259418
938,83,267875
499,92,197861
18,59,225249
493,40,207220
465,87,277961
21,93,248732
757,56,235429
508,6,285621
851,10,217684
679,42,215391
381,89,237291
383,29,216126
117,95,259503
672,30,231540
667,75,265771
133,53,210509
427,44,251924
462,68,255887
787,13,211793
294,68,243577
584,65,276501
279,37,216993
802,34,247862
413,59,209965
531,25,273018
616,39,277585
163,52,226264
558,57,200396
853,100,261989
736,45,262628
214,16,248014
807,88,228409
275,21,208773
162,48,258131
685,54,204408
757,22,267690
163,29,198282
187,11,278147
202,30,202621
20,26,217729
24,22,251312
368,16,242371
779,91,250615
723,13,275645
3,6,260328
28,16,264345
319,13,252662
10,89,280636
389,44,235859
755,85,198992
119,59,219896
539,6,229161
110,9,194500
903,67,265320
365,23,218052
984,12,240595
235,28,261951
91,26,259451
632,82,243520
535,100,260066
474,41,226520
706,97,225119
390,46,218863
399,59,263035
675,41,263371
397,33,192334
494,7,203377
295,22,197053
331,31,249103
581,60,226668
695,91,245248
962,18,234138
72,72,247071
941,24,215709
131,6,257616
651,21,282456
171,33,252030
925,40,252841
831,93,205230
630,1,286481
40,39,245390
244,44,280343
218,75,219436
683,73,264326
732,24,274359
380,42,234245
600,11,259197
610,48,273395
441,81,268268
75,61,213062
680,39,273865
725,79,208790
2,9,261072
841,99,192580
51,31,198696
359,19,199033
389,66,255461
453,71,242385
695,43,260980
358,64,261117
219,17,206430
453,66,192852
486,62,258779
585,5,266156
247,84,219893
648,92,281748
687,59,201548
415,78,215651
872,99,201756
611,26,200014
454,39,210087
243,16,254924
629,51,199879
180,68,264001
333,87,249239
977,97,232597
698,36,196512
959,86,222326
758,22,266767
542,92,239674
398,9,211330
817,69,284759
557,46,260554
377,20,216802
687,31,237223
391,76,263569
448,95,274123
938,95,254425
666,22,199975
581,88,267912
537,86,224903
196,74,247832
76,11,228552
52,54,275256
824,69,234255
138,12,245093
798,83,280284
739,45,204548
697,77,216809
267,9,245468
354,32,267796
337,1,204423
437,77,258273
100,58,212843
407,7,209830
812,84,200735
714,18,252559
671,100,208637
259,70,214819
890,24,232551
89,81,231801
29,70,261881
355,36,201640
569,73,238603
514,30,242414
740,47,263196
779,30,217690
606,54,249930
830,64,245042
385,10,264948
757,35,207417
29,8,224119
271,61,229541
58,77,231864
153,40,282616
629,49,285725
960,36,258285
872,66,197827
975,95,252033
463,8,226021
412,83,246652
455,39,255428
869,54,226155
354,89,269053
31,32,245257
449,52,282690
623,32,194605
390,15,236891
613,94,268222
14,8,267112
665,50,200856
425,81,267904
843,13,240910
322,5,271325
564,88,254133
579,1,220936
799,15,258270
66,86,231496
529,32,265192
736,58,250220
447,62,198066
949,89,257482
911,28,197150
49,58,257346
146,94,218150
194,97,192306
700,28,240199
433,75,227246
144,89,226341
37,91,246808
28,43,245645
71,5,205799
81,3,234334
230,93,224626
666,92,235123
910,14,205750
485,29,257651
542,23,204631
528,50,264707
164,88,232098
278,40,239482
256,47,195974
165,2,217343
812,83,235803
270,43,285135
671,25,199314
273,89,192598
97,75,282530
663,27,251376
603,61,196366
186,62,251305
32,12,267427
550,14,219804
882,58,258906
379,27,279678
891,60,227225
413,10,229555
855,61,203824
967,100,259591
715,58,198377
626,52,225032
882,11,227775
207,54,276053
813,63,194654
953,62,218678
842,95,227727
995,70,261847
257,3,208642
49,93,286494
628,96,196686
371,87,243929
385,27,237128
959,81,205167
647,41,261028
10,50,231427
301,54,234804
620,96,259946
326,52,263871
734,66,223111
375,22,283016
357,89,260558
603,98,232471
1000,45,238749
742,41,208965
388,46,205726
434,41,200527
410,57,278791
803,41,280099
322,33,207010
290,91,245511
203,81,212368
725,23,202103
656,52,245400
658,52,263176
761,52,262619
939,5,243357
280,85,238512
541,72,243824
107,13,273475
643,80,280716
974,49,227256
957,96,285736
402,67,242773
302,57,207182
907,43,204100
438,15,250229
450,20,210255
143,19,267895
142,98,251952
536,13,205160
195,42,265033
661,66,273165
129,28,229071
314,21,223333
222,5,194670
117,71,268964
212,82,242444
853,64,204797
254,43,209422
37,26,275597
122,89,284914
749,15,200890
659,96,256820
712,94,241411
484,12,278483
615,39,284322
942,62,220275
698,57,211538
311,96,237090
577,47,252011
251,47,237154
320,69,233816
509,22,262119
779,48,211946
872,15,276174
165,3,193032
372,49,275108
879,94,238239
735,37,216545
587,3,242490
87,72,252195
552,32,241203
908,42,237728
206,33,208179
231,68,195741
987,55,243618
100,68,277358
408,27,259268
271,47,225427
391,52,203024
162,10,277646
842,40,264492
64,2,215377
483,56,240197
585,70,264522
926,97,223718
359,57,219753
2,96,222520
999,10,259526
342,44,245542
296,22,253237
200,47,231382
677,96,215603
537,97,262070
904,36,286552
344,78,193338
31,57,263492
225,90,245451
603,25,265875
219,3,204152
114,25,217446
884,31,257147
706,45,251715
623,34,207738
121,93,251698
260,46,234401
912,35,199394
872,26,272420
886,60,262818
863,33,278435
815,67,241285
296,29,222087
384,83,211684
469,7,201986
397,97,228368
